label,text
0,sinh viên có cảm giác thầy giảng như cho có
1,hoàn thiện giáo trình thực hành
0,slide còn khó hiểu
2,nắm bắt được những điều khái quát ban đầu về môn học của mình
0,rất nhiều vấn đề khó hiểu nhưng thầy không dạy một cách tường tận khiến sinh viên rơi vào   hố đen
2,giảng viên dạy rất tốt theo nhiều mặt
2,cô dạy hay   truyền đạt cũng tốt
2,giảng viên sử dụng giờ hợp lý   giảng dạy dễ hiểu
0,vì đôi khi một đề lâp trình nào đó có thể người này đã làm qua rồi   người khác thì chưa hề đọc qua kiến thức ấy trong khi thời gian làm bài chỉ có  phút
2,giáo viên rất tận tình trong quá trình giảng dạy
2,giảng viên nhiệt tình   tài liệu đầy đủ   đảm bảo gờ lên lớp
2,thầy dạy rất dễ hiểu và hài hước
0,cần mở câu lạc bộ anh văn
2,không quy định rõ ràng quy định khi cho sinh viên làm đồ án   còn một tháng cuối mới gửi mail thông báo làm sinh viên thay đổi không kịp
2,giảng viên nhiệt tình   giảng dạy kỹ càng   chi tiết   bám sát chương trình
0,cần có thêm giáo trình   tài liệu để sinh viên dễ tìm hiểu hơn
1,thầy wzjwz tích cực cho và chủ động giải những ví dụ rất nhiều và dễ hiểu
0,đôi lúc cô dạy hơi khó hiểu
2,dạy đầy đủ chương trình   tích cực kiểm tra học sinh
0,phòng lab rất nhỏ và ít thiết bị nên chất lượng học tập môn học không đảm bảo
0,nên chuyển qua phòng học khác không có máy tính và nhỏ hơn
2,khi lớp có các bạn vắng quá nhiều   thầy gọi lớp trưởng để nhác nhở các bạn trong lớp đi học
0,kiến thức trải dài   không tập trung
0,để dành thời gian lên lớn đến giảng bài cho sinh viên hiểu và giải đáp thắc mắc cho sinh viên không phải em mà rất nhiều người khác cũng phàn nàn về cách dạy của thầy
1,tâm huyết và nhiệt tình với sinh viên
2,giảng viên tận tâm   nhiệt tình   bài giảng khá kỹ
2,giảng viên không sử dụng hiệu quả thời gian trên lớp mỗi buổi học
0,đôi lúc không tiếp thu được
0,có một điều rất bất cập là tiến độ của thực hành đi trước lý thuyết rất nhiều   thực hành đã qua từ rất lâu trong quá trình thực hành thì việc tìm hiều thông tin   tiếp thu rất khó khăn   một thời gian sau   gần hết học kỳ thì lý thuyết mới dạy tới phần đó
1,dạy nhiệt tình   dễ hiểu
0,ngoài các cuộc thi về game thì trường nên tổ chức những cuộc thi viết phần mềm hay sáng tạo ý tưởng phần mềm theo một hướng nào đó để học sinh vừa có thể học tập vừa có thể thi đua nhiều hơn   tạo sự năng động trong sinh viên
2,truyền đạt dễ hiểu chi tiết
0,cần nghiêm khắc hơn trong quá trình học
2,ví dụ minh họa chưa thật sự gây hứng thú trong học tập
0,không đảm bảo tính khách quan   công bằng trong quá trình giảng dạy sinh viên giữa các khoa   luôn thiên vị khoa wzjwz
0,cô nên quan tâm tới sinh viên hơn nữa
0,không thấy được ứng dụng thực tế
2,sắp xếp thời gian học phù hợp hơn cho cả sinh viên và giảng viên
2,có liên hệ môn học với thực tế
0,bài tập về nhà quá nhiều   làm cho sinh viên không có nhiều thời gian để làm đồ án và học môn khác
2,giảng viên giảng dạy cụ thể đưa ra ví dụ minh họa giúp sinh viên dễ tiếp thu bài
0,không thông báo cho sinh viên   sinh viên nhiều lần lên trường rồi lại về dot mất thời gian
2,cô vui vẻ   nhiệt tình
2,theo em lý thuyết quan trọng nhưng cơ bản là sau khi học xong sinh viên có thể làm được gì mới là điều quan trọng nên em có đề xuất là tăng tỷ lệ điểm về phần thực hành lên mức tối đa có thể để đánh giá được kết quả học tập của sinh viên
0,cho nghỉ nhiều hoặc lên lớp không có ai dạy
2,thầy giảng bài dễ hiểu nhiệt tình
0,ít giảng bài cho sinh viên   sinh viên thắc mắc không được giải đáp cặn kẽ   rất mơ hồ
1,cái gì không biết thì phải tự mày mò tìm kiếm   không thể cứ trông đợi lời giải đáp từ giảng viên
0,giáo viên có thể cung cấp slide bài giảng trước cho sinh viên để sinh viên nghiên cứu trước mỗi buổi học
2,được thực hành trên thiết bị thực
0,về bài tập   không bao giờ dạy tính toán gì cả   mà về nhà thì bài tập   deadline   rồi bài làm  phút trên lớp   đủ kiểu kiểm tra
1,thầy dạy rất hay   nhiệt tình
2,em cảm ơn thầy   à còn cái thầy vui tính ghê   cười đùa nói chuyện thân thiện
2,thầy có giải thích phần thực hành trước khi cho sinh viên làm
2,để dễ dàng vận dụng kiến thức trên lớp
2,truyền đạt tốt   nhiệt tình   thân thiện với sinh viên
2,em rất thích những tiết sửa bài tập của cô
1,giảng viên cho bài tập để làm
0,độ tập trung và cách làm việc của thầy rất nghiêm túc quy cũ
1,không có ý kiến chất lượng môn học vừa đủ cho mọi sinh viên
0,giọng nói của cô hơi khó nghe nhưng dần dần quen rồi thì mọi việc điều tốt
2,vui tính   tận tình
2,cô giảng dạy tận tình   không khí học tập vui vẻ
0,cần nâng cao chất lượng dạy
1,cười duyên   rất tốt với học sinh
2,mong kỳ sau thầy vẫn dạy một số môn khác
1,không có gì phàn nàn về giảng viên
0,phòng máy có quá nhiều máy không sử dụng được
0,nên cập nhật những phương pháp dạy phản xạ để tạo hướng thú cho sinh viên
2,tích cực trong giảng dạy   vui vẻ
0,cô dạy nhanh lắm   chúng em không theo kịp
0,cần viết riêng một cuốn sách về hướng dẫn thực hành op
2,sử dụng thời gian một cách hợp lý
2,thầy thường xuyên đặt ra các câu hỏi trên lớp giúp sinh viên dễ tiếp thu bài
2,giáo viên nhiệt tình   giảng dạy tốt giúp truyền đạt kiến thức tới sinh viên
2,giảng viên thân thiện   nhiệt tình trong giảng dạy như hướng dẫn thực hành hay giải đáp thắc mắc của sinh viên
0,giảng viên nên đi dạy thường xuyên hơn
2,cung cấp đầy đủ kiến thức   giúp sinh viên định hướng tốt
2,cố dạy rất tốt
1,mỗi lúc hết tiết sớm   thầy thường giảng cho các sinh viên những kiến thức môn bên ngoài như lập trình giúp sinh viên giải đáp một số thắc mắc hoặc một số bài tập nâng cao
2,bài tập đầy đủ lý thuyết dễ hiểu
0,thời gian bù môn học thường bị trùng với những tiết khác nên em thường phải bị vắng tiết
1,em rất thích học cô nhưng đáng tiếc là không còn được học cô nhiều nữa
2,tạo ra các hoạt động giúp tụi em chủ động tìm hiểu kiến thức và ghi nhớ bài học sâu hơn
0,ít trả lời mail hỏi bài tập thực hành của sinh viên
2,cung cấp kiến thức đầy đủ
2,âm thanh phòng học wzjwz còn quá nhỏ nên khiến thầy thường nói không micro
1,thầy dạy rất tận tâm   kiến thức chuyên môn cực tốt
2,có thông báo về lịch thi nói trên web môn học
2,chỉ dẫn tận tình từng bạn
2,đôi lúc giảng bài hơi bị nhanh
0,cần sử dụng giờ lên lớp có hiệu quả   ít nghe điện thoại   ít nghỉ dạy hơn
2,giảng viên chú trọng vào nội dung chính của môn học và nhiệt tình
0,giáo viên nghỉ dạy
0,cần cho ví dụ nhiều hơn
2,nhiệt tình   đề cương đầy đủ
0,lúc thầy giảng chung cả lớp rất khó để các bạn dưới lớp nghe được giọng thầy
0,không có ý kiến
2,nhiệt tình   sử dụng hiệu quả giờ lên lớp
1,ngoài ra còn cung cấp thêm một số kiến thức mới mà không có trong chương trình dạy
2,chỉ cho sinh viên biết nhiều điều cốt lõi trong môn học mà ít ai biết
2,thầy dạy nhiệt tình và thân thiện với sinh viên
1,không có gì ạ
2,giảng hay và rất vui
2,giáo án ngắn gọn   dễ hiểu   dạy học nhiệt tình
2,môn học vẫn còn là một môn với nhiều lý thuyết trong slide
0,cần tăng số buổi thực hành cũng như trang bị thêm trang thiết bị như mua thêm nhiều switch   router   hub   bridge   trong phòng ngồi học mà ít bụi và nòng đi thì tốt hơn   v v
0,cần có thêm bài tập về nhà và sửa một vài bài tập đó trên lớp để việc tiếp thu bài được sâu hơn và hiệu quả hơn
0,phòng máy vẫn còn nhiều thiếu sót
1,giảng viên dạy dễ hiểu   dễ tiếp thu
0,em đã nán lại thêm nhưng thầy đi qua đi lại bảo     lần nên em đã về
1,bài giảng thu hút   dễ hiểu
1,giọng của thầy không được hay lắm
2,giảng viến quan tâm nhiều đến sinh viên
2,giảng viên giảng dạy nhiệt tình   chi tiết   slide bài giảng và bài tập đầy đủ
2,nghe kể chuyện hay nhiều trong khi học
1,dạy dễ hiểu   nhiệt tình   vui tính
1,bài tập thầy cho khá hay và dễ hiểu bài
0,đôi khi dạy hơi chán   không thu hút được chú ý của học sinh
0,ra đề thi giữa kỳ không bám sát vào bài tập đã làm trên lớp
0,giảng viên nên cho bài tập về nhà có nhưng chưa hợp lý   giảng viên nên giành chút thời gian sưu tầm bài tập từ dễ nhất đến khó nhất mỗi chương khoảng  bài nhất là các bài có thể thi
2,thầy cần tương tác nhiều với sinh viên
0,thầy nên chú trọng đến truyền đạt cho sinh viên nhiều hơn
2,tuy nhiên   bài giảng của thầy chưa được bài bản lắm   có phần hơi tùy hứng
2,thầy vui vẻ   dạy dễ hiểu
2,giảng viên trình bày slide dễ hiểu   bài tập mức độ vừa phải   chữa bài tập chi tiết   đầy đủ   nhiệt tình
1,thầy rất nhiệt tình   rất quan tâm đến sinh viên
0,hỏi cũng không nhận được câu trả lời chính xác để học
0,đề thi thì trong vòng  phút phải code hoàn chính game
2,rất nhiệt tình giúp đỡ sinh viên   cách giảng dạy hay
0,nhiều kiến thức hơn
2,thầy dạy nhiệt tình   đầu tư cho sinh viên đi tham quan thực tế
0,slide bài giảng cần chậm hơn   nhất là những chương cuối
0,thầy đi trễ   không cho sinh viên làm bài tập nhiều trên lớp   một dạng bài nào đó thầy nói qua rồi thì cho qua luôn
0,phần thực hành và lý thuyết phải đi cùng tiến độ
2,thầy chưa biết sử dụng hệ thống courses để thông báo tin tức cho học sinh
0,giáo viên gửi tài liệu hơi chậm
0,đặc thù môn học là phải ghi phấn   nên tiết bài tập tuyệt đối không nên sử dụng máy chiếu để giảng
1,thật sự anh văn là một môn rất quan trọng trong lĩnh vực công việc và học tập
2,thầy cực kỳ tận tâm và cực kỳ nhiệt tình
0,cập nhật những đổi mới về môn học   nên có chương trình đào tạo phù hợp hơn
2,thầy dạy khá tốt
2,em xin nhà trường xem lại bài thi anh văn đầu vào
0,cứ mỗi khi có thắc mắc thì lại không thể tìm thấy giáo viên thực hành để được giải đáp
1,cô wzjwz rất tận tâm   nhiệt tình giảng dạy   giải đáp thắc mắc rất cụ thể
0,cô cho bài tập về nhà hơi nhiều
0,nội dung lan man   khó áp dụng vào thực tế
2,cô rất rất nhiệt tình và tận tâm   sẵn sàng giải thích các vấn đề thắc mắc cho sinh viên
0,thú vị   cải thiện khả năng giao tiếp bằng tiếng anh
2,chúc thầy thành công
2,đối với em thì cách thầy giảng khá là dễ hiểu nên thầy đừng lo quá về vấn đề đó ạ   với lại sinh viên đa phần thụ động nên nếu không hiểu lại càng không dám hỏi
2,giảng viên giúp sinh viên nắm bắt được những kỹ năng làm việc nhóm cơ bản
2,cô dạy nhiệt tình   tạo được động lực cho sinh viên
0,phương pháp dạy phải cụ thể chi tiết hơn
0,ngoài ra cũng cần có tiết học để sinh viên được nói tiếng anh với nhau nhiều hơn
0,nên để sinh viên tự tìm hiểu lý thuyết trước ở nhà đến trường giảng viên chỉ cần giải thích các vấn đề không rõ sau đó đi thẳng vào giải các bài tập
2,nhập tâm
2,nên cho bài tập hàng tuần sát với nội dung bài học và nội dung thi   giảng viên cần giảng chậm lại   làm bài tập vận dụng chứ không nên nói một lèo cho hết slide rồi mới làm bài tập
2,cô giải ít bài tập
0,hơi khó tính về chuyện điểm danh
2,thầy rất có tâm huyết với sinh viên   thầy cũng giảng và hướng dẫn rất đầy đủ tuy lớp mất tiết khá nhiều
0,thầy cần giao bài tập mỗi buổi lên lớp
1,phương pháp giảng dạy tạo hứng thú cho học sinh
0,nghỉ học thường xuyên
1,thầy giảng chi tiết   dễ hiểu
0,môn này giải bài tập khá nhiều và khó
0,nên có hướng dẫn chi tiết hơn
2,thầy có hơi khó khăn trong phần điểm danh   vài lần em vào trễ nhưng không được thầy điểm danh
2,giáo viên tận tâm và nhiệt tình
1,các ví dụ dễ hiểu dễ áp dụng
0,hướng dẫn cách tiếp cận bài mới khó hiểu
0,vì lịch thực hành không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác
2,thầy dạy khá hay và dễ hiểu   thầy vui tính   thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn
2,giảng viên chuẩn bị bài giảng đầy đủ   giảng hay
0,nhiều khi giải đáp còn khó hiểu
0,em không hề thấy thầy đứng lớp
0,giảng đường ngột ngạt và nóng nực   từ tiết  trở đi thì rất khó tập trung học
2,thầy có tâm trong việc truyền đạt cho sinh viên
0,cần phương pháp học môn này
2,cô giảng nhiệt tình   chỉ bài cho tụi em thì lại tới chỗ
2,thầy rất tận tâm và truyền đạt kiến thức rất tốt
1,giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học   với mục tiêu áp dụng quy trình scrum
1,giáo viên thân thiện và tích cực   đảm bảo nội dung học tập
0,tập trung làm nổi bật ý nghĩa và mục tiêu môn học
0,nội dung giảng dạy của cô còn sơ sài
0,bài giảng cần rõ ràng hơn
1,có cho lên bảng làm bài tập
1,nhìn chung tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả
0,không gặp giảng viên được một lần nào
0,giáo viên nói hơi nhỏ   khó nghe
2,dạy hơi nhanh   sinh viên khó theo kịp
2,chủ đề học thường lan man
2,giảng viên giảng dạy hay   dễ hiểu   nhiệt tình
0,mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản
0,thầy dạy dễ hiểu nhưng còn chưa cho nhiều bài tập
2,giúp đỡ tận tình sinh viên
2,thầy dạy hay   vui tính   hiểu tâm lý sinh viên   thích thầy nhất
2,phần chấm bài của giảng viên chỉ có nhắm vào các bạn thuộc bài
1,chưa có
2,thầy đến lớp đúng giờ   tận tâm
2,giáo viên tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được
2,giảng viên nhiệt tình và giúp sinh viên hiểu thêm nhiều kiến thức
2,vừa giúp cho bọn em nắm chắc kiến thức về môn học   vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình
2,kiến thức được trình bày đầy đủ và dễ hiểu
2,giảng dạy dễ hiểu và tích cực trong tiết học
2,rất hài lòng   thầy dạy khá hay   cũng rất vui trong lúc học
0,nội dung giảng dạy còn mơ hồ
2,kiến thức cơ sở vững chắc
2,nhiệt tình   trình bày dễ hiểu   giúp đỡ sinh viên
2,giảng dạy dễ hiểu   linh hoạt
1,đèn và quạt
2,thầy giảng bài hay và rất dễ hiểu
2,cô nhiệt tình   chu đáo
2,giảng dạy tập trung
2,tạo nhiều điều kiện để học sinh lấy điểm cộng   giáo án ngắn gọn   dễ hiểu
2,thầy rất vui tính   nhiệt tình giải đáp các thắc mắc của sinh viên
1,thầy dạy dễ hiểu và rõ ràng
0,cô nói nhanh quá   em nghe không kịp
1,năng nổ   nhiệt tình chỉ bảo
2,cô dạy truyền cảm
2,thầy nhiệt tình tới nỗi mỗi lần xong tiết học áo thấy đều ướt đẫm mồ hôi
1,do chỉ mới được học thầy nhiệm trong  tuần cuối nên em không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên
0,giảng sinh động hơn   giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt
2,rất nhiệt tình và có trách nhiệm
0,nên bổ sung phần xây dựng kiến trúc game   tiếp xúc vơi các kiến trúc game phổ biến hiện nay
0,giảng viên nên dạy lâu hơn mỗi buổi học
0,nếu không thì buổi học toán nào  tiết cũng thành  tiết
0,nhiều buổi giá viên lên lớp không đúng giờ
0,không thể hài lòng
0,giảng viên nên nói lớn hơn
2,mọi thứ đều tốt và giảng dạy dễ hiểu
0,giải thích thuật toán hơi nhanh
1,thầy ra nhiều bài tập   sửa chữa lỗi   dạy dễ hiểu
2,vui tính hòa đồng với sinh viên
2,thầy dạy nhiệt tình   cung cấp một số kiến thức bổ ích cho sinh viên
2,phần thuyết trình của từng nhóm rất vui và bổ ích
0,còn nhanh
2,giảng viên có khả năng truyền đạt tốt   nhiệt tình   tận tâm
1,giảng viên thân thiện
0,dạy không liên quan
0,giờ thực hành môn còn quá ít  buổi
0,môn học này thiên về định hướng logic   nên học theo hướng trao đổi và tham khảo   tránh đặt nặng bài tập
0,không có hoạt động nhóm   bài tập ít
0,nội dung môn học không rõ ràng   không xác định được mục tiêu cần đạt được
2,thầy tận tình và giảng bài dễ hiểu
0,giảng viên có cung cấp nhiều tư liệu thực tế nhưng theo em nghĩ vì thời gian dành cho phần này hạn hẹp nên nội dung chưa thật sự cặn kẽ
0,thường xuyên vắng mặt   làm sinh viên lên trường rồi phải về
2,giáo viên rất nhiệt tình giảng dạy
1,giảng viên tận tình   hướng dẫn học tập hiệu quả
0,thầy giải bài tập ít
0,phải nâng cấp quạt và máy chiếu
2,sử dụng hiệu quả giờ học
0,vài nội dung thầy giảng khó hiểu
2,có mấy lần gửi mail mà không thấy thầy trả lời
2,nhiệt tình trong giảng dạy
2,giảng viên giúp sinh viên xác định rõ ràng mục đích học tập
0,cần giảm bớt các nội dung không cần thiết tùy theo chuyên ngành mà sinh viên theo học
2,lớp lý thuyết và lớp thực hành không song song kiến thức
1,thân ái
0,không nên đề hình thức thực hành là số  gây nhàm chán cho sinh viên sau những ngày học lý thuyết thì sinh viên nên được thực hành trên phòng lab dưới sự hướng dẫn của giảng viên
1,cách dạy
0,thầy thường h mới bắt đầu dạy   lời giảng còn khó hiểu do không cho nhiều ví dụ cụ thể cũng như demo
2,giáo viên tận tình   giảng dạy tốt
2,khả năng truyền tải cần thuyết phục hơn
0,giảng viên cho bài tập hàng tuần khá nhiều và bài tập có hướng dẫn nhưng chưa cụ thể
2,kiến thức thầy truyền đạt rất thiết thực
0,semimar là hình thức tiếp thu kiến thức nhưng do những người seminar nói bâng quơ và thật sự có những nhóm không biết đang làm gì thì sao người ngồi dưới hiểu gì
2,em nhận thấy   môn này học xong hầu như là vẽ mô hình   thi cuối kỳ cũng vẽ mô hình toàn tập
1,giảng viên khá nhiệt tình
2,dạy rất dễ hiểu ạ
2,giảng viên truyền đạt tốt   dễ hiểu
0,thầy sửa bài tập nhanh quá nên hơi khó hiểu
2,thầy giảng rất hay và cực kỳ nhiệt tình trong hoạt động giảng dạy
0,sinh viên ít được thực hành trên thiết bị mạng thật   mong nhà trường tạo điều kiện hơn cho sinh viên được thực hành
1,thầy rất nhiệt tình   tậm tâm   có mở rộng rất nhiều kiến thức thực tế   thực tiễn bên ngoài xã hôi   hướng dẫn và chỉ cho sinh viên các phương pháp học cụ thể tốt nhất
2,thầy đảm bảo về bài tập cho sinh viên
0,như đã nêu trên   phòng máy trang bị bản visual studio quá cũ khiến việc thực hành trở nên khó khăn   không phù hợp với thực tế chắc hẳn không ai ra trường đi làm
0,kiến thức truyền tải nhiều   khó hiểu
1,thầy vui tính   giảng hay
2,không có hoạt động nhóm
0,giảng viên nghỉ nhiều
2,giải bài tập dễ hiểu
1,liên hệ thực tế
0,nên làm sạch lại bàn ghế   và một số thiết bị bằng điện
2,cô nhiệt tình và tận tâm lắm
2,em cảm ơn thầy nhờ thầy mà em hiểu về op nhiều hơn
0,nên có nhiều ví dụ thực tiễn cho môn học   đi tham quan hoặc thực hành trên các thiết bị thật
2,cô biết lắng nghe sinh viên nói
2,để môn này có những hiệu quả và tạo hứng thú cho sinh viên thì   cần có một giáo viên có những kỹ năng hợp lý và đó là người sinh viên nhìn vào đó để học tập
2,dạy hay
0,giảng viên chưa bám sát sinh viên
0,cải thiện chất lượng phòng máy
2,nhiệt huyết   rất dễ nắm bài
0,giảng viên nói tiếng anh hơi khó nghe   nói nhỏ   ít sử dụng micro
2,tâm huyến   muốn truyền đạt hết kiến thức cho sinh viên
0,bài tập anh văn nên sát với yêu cầu ở ngoài
0,nên cắt giảm bớt chương trình học môn lý a vì theo em thấy có một số phần không áp dụng vào trong thực tế ngày nay của it   chỉ có một số phần là có áp dụng vì thế nên giảm thiểu chương trình học
2,các nội dung kiến thức khó trong slides bài giảng được thầy trình bày hay   hết sức dễ hiểu và dễ tiếp thu
0,nên tạo điều kiện linh động hơn trong thời gian thực hành cho sinh viên
1,chắc cũng sẽ không ảnh hưởng nhiều lắm đến thời gian dạy bài mới trên lớp
2,sự tận tâm   nhiệt tình và vui tính của giảng viên đã làm cho môn học thêm hấp dẫn và kiến thức môn học cũng rất hay   thú vị
2,thầy hiền   tận tình giảng bài
0,môn học cần xác định rõ ràng tính ứng dụng tránh để sinh viên mơ hồ về cái mình đang học như vậy rất khó để tiếp cận với vấn đề cần nghiên cứu
0,nên giảm sĩ số một lớp xuống khoảng  sinh viên thì sẽ hiệu quả trong việc học
2,rất nhiệt tình và giảng bài dễ hiểu
2,giảng viên nhiệt tình   vui vẻ   hòa đồng với sinh viên   luôn giúp đỡ   chỉ dẫn cho sinh viên lúc gặp khó khăn trong bài thực hành
2,em có ý kiến riêng là thầy wzjwz nên giới thiệu về các phương pháp xử lý trong quá trình phát triển game
0,môn game này có đồ án được xem là nặng nhất trong chuyên ngành cnpm   em không hiểu thi lý thuyết là thi cái gì   nó làm chúng em mất thời gian hơn là cho chúng em được ích lợi
2,cô dạy vui vẻ chăm lo đều các sinh viên
2,lên lớp đầy đủ   tận tình giảng dạy   quan tâm đến sinh viên
2,dạy quá tốt   kiến thức tổng hợp vững
0,thầy dạy lan man khó hiểu   hay đi ra ngoài lâu   tài liệu học ít
2,giảng viên nhiệt tình   tận tâm giảng dạy tốt
2,chuyện lớp ồn cô cũng tìm cách nói để tránh mất lòng
0,thầy hơi khó   nhiều điều dạy chưa hiểu lắm
0,ra đề thi giữa kỳ không đúng với nội dung dặn trước dặn  không có   vertical fragmentation   mà thi vẫn có  câu chiếm khoảng   số điểm   có lẽ người ra đề với thầy dạy khác nhau và không thống nhất
0,cô lấy ví dụ thực tế thì đừng có liên quan nhiều quá đến quan điểm cá nhân ghen ăn tức ở của cô với người khác như ví dụ cô nói một người đại gia bỏ tiền tỷ tổ chức sinh nhật cho vợ họ thay vì đi làm từ thiện hay các thứ khác
2,tiếng động cơ xây dựng có lúc ồn quá
2,giảng viên cần nhiệt tình hơn trong giảng dạy
0,môn học là kiểm chứng phần mềm   nhưng tất cả nội dung giảng dạy chỉ là lý thuyết suông   có chăng là một số phần mềm có thể được sử dụng trong thực tiễn   nhưng sự tìm hiểu chỉ dừng lại ở mức độ   giới thiệu   của cấp độ sinh viên   các bài seminar do sinh viên trình bày hoàn toàn không đạt chất lượng   không truyền đạt được kiến thức   slide hơn   là chữ   một số không nhỏ là nội dung dịch từ sách ngoại văn   nhưng lại sai nghĩa   tối nghĩa
0,cần cải tiến   đổi mới thực hành hình thức
2,thầy rất nhiệt tình   luôn đến lớp đúng giờ
1,nhiệt tình luôn cố gắng giúp đỡ sinh viên
0,thầy ít tương tác với sinh viên
1,hay dễ hiểu
0,lớp ồn ào
2,giảng viên dạy bài nhanh khiến nhiều lúc sinh viên không theo kịp
1,thiết bị
0,sao không ghép vào phần lý thuyết luôn   giảng viên lý thuyết chỉ cần gửi tài liệu thực hành và chấm đồ án thực hành là xong
2,giảng dạy cụ thể   dễ hiểu
2,áp dụng những kiến thức ngoài xã hội   thực tiễn để giảng dạy vào bài học chứ không nhất thiết phải dạy theo một giáo trình cụ thể nào đó
2,nói hay
1,nắm bắt tâm lý sinh viên và có khiếu hài hước
2,nên ra đề xác thực hơn
2,khi sinh viên hỏi về bài đặc tả hình thức thì thầy lúc nào cũng nói không biết
0,hạn chế sử dụng tiếng việt
1,có một lần cúp điện cô không dùng slide để giảng bài em thấy dễ hiểu hơn nhiều
1,cô dạy tâm huyết   quan tâm học sinh
0,thầy giảng bài một mình chưa tương tác với sinh viên
0,thêm giờ giải bài tập trên lớp
1,thầy tận tâm giảng bài   giảng dễ hiểu và đúng với chương trình học
2,thầy tận tâm nhiệt tình   giảng bài hay   dễ hiểu   quan tâm đến học sinh
2,giảng viên dạy dễ hiểu   tận tình giải đáp thắc mắc
1,tiếng nói
2,các phần nội dung được đề cập trong môn học được thầy truyền đạt theo phương pháp riêng một cách đơn giản   dễ hiểu
2,thầy dạy rất hay   tận tình
2,cô truyền đạt dễ hiểu
0,năng cấp phòng máy
2,em thích khả năng sư phạm của thầy wzjwz
2,thầy rất hòa đồng
2,thầy cần chủ động hơn trong việc dạy và dạy bù   khi em hỏi các bạn về lịch dạy bù thì hầu hết các bạn được em hỏi đều không biết
0,bỏ bớt những phần không cần thiết
2,kiến thức cô cung cấp rất đầy đủ
2,cô dạy nhiệt tình   kỹ và dễ hiểu
2,cô giảng hơi nhanh và khó nghe
2,thầy dạy và hướng dẫn rất kỹ
1,đi thực tập   đến công ty kaydotvn để làm việc và học
2,chất lượng cơ bản đảm bảo nhưng cần phù với các đối tượng sinh viên hơn
2,giảng viên lên lớp đầy đủ   giảng dạy nhiệt tình
0,cô dạy khá nhanh   nhiều chỗ hơi khó hiểu
2,nhóm  người đông không ổn thầy ạ
1,một số bài tập đưa ra trên lớp và đợi sinh viên giải xong mới giải
1,sống có đạo đức   thương sinh viên
0,giáo viên nói hơi nhỏ   rất khó nghe   và hiểu được bài
2,giảng viên lên lớp đúng giờ   giảng dạy nghiêm túc   tận tâm   nhiệt tình
0,ngồi nhiều   nhìn slide nhiều
1,thầy trang bị cho những kỹ năng chuyên sâu và hướng mở của môn học
0,thầy không có up tài liệu cũng như bài giảng lên modle
2,phương pháp dạy còn chưa thực sự thu hút được sự chú ý của sinh viên gây nên nhàm chán và thụ động
2,vui tính nhiệt tình
2,cô dễ tính
2,thường lố giờ
1,thầy dạy rất tận tình   chỉ dạy kỹ càng từng học sinh
0,thầy dạy không có tâm
0,bài tập thầy cho áp lực quá
2,giảng viên có tâm huyết với việc dạy học
2,thái độ gần gũi
0,em thấy thầy dạy rất thiếu trách nhiệm   chỉ lơ là cho hết giờ
2,cô rất hiền và tạo sự gần gũi
0,cần phải thay đổi phần nội dung của phần thực hành và cách giảng dạy của giảng viên thực hành   sinh viên chưa được học lý thuyết mà thực hành đã phải làm bài tập trong khi giảng viên thực hành không hướng dẫn sinh viên cụ thể phải làm gì với bài tập đó
2,giảng viên truyền đạt rất dễ hiểu   thân thiện   vui vẻ và rất tận tình với sinh viên
2,kiến thức nắm được khá nhiều   công nghệ mới cũng được đưa vào giảng dạy
2,giảng viên nhiệt tình   có khả năng truyền đạt
1,có liên hệ thực tế
0,ngoài ra sinh viên cũng không có đủ khả năng để hiểu được   source code   có tốt hay không
2,thầy có bài tập hay
0,giảng viên nói nhỏ và hơi khó nghe
1,thầy dạy rất hay và dễ hiểu   sôi động em điểm nhỏ chỉ là đề thi khó hơn đề mọi năm
2,thầy dạy rất nhiệt tình   rất mong thầy tiếp tục công tác tại trường
2,thầy nhiệt tình với nhiều bài tập đa dạng và phong phú
1,thầy rất vui tánh
0,cần được thực hành liên tục   để có sự hướng dẫn của giáo viên khi làm đồ án
0,cô nên cho bài tập nhỏ về nhà để học sinh làm để ôn kiến thức cơ bản
2,khi nghỉ không thông báo trước   khi sinh viên qua trường thể dục thể thao chờ rồi mới thông báo
0,giáo viên nên theo dõi sinh viên sát sao hơn
2,giảng viên giảng dạy tân tâm
2,thầy giảng dạy nhiệt tình   chu đáo
1,giảng viên có kiến thức vững chắc   khả năng truyền đạt tốt   tận tâm
1,phương pháp làm bài tập
2,cách nói chuyện của thầy rất thu hút lòng người   giảng bài dễ hiểu   thực tiễn
2,chấm bài không nói lên tính khách quan
0,nhiều lúc giảng dạy nói hơi nhanh
2,thầy giáo nhiệt tình   đưa ra nhiều trường hợp cho thuật toán
0,đề án soạn thảo kỹ càng
0,cần tăng thêm số lượng thiết bị   và thời gian thực hành
